code,name,tel,address
119180,埔運門市,(02)82524260,新北市板橋區民生路三段40號42號1樓
872441,千群門市,(02)89612979,新北市板橋區民享街53號
996279,懷民門市,(02)22504664,新北市板橋區民治街111號
135034,民族門市,(02)29575939,新北市板橋區民族路310號
985925,板權門市,(02)22720703,新北市板橋區民權路198-200號
953238,戰國門市,(02)29541991,新北市板橋區永豐街173號175號
846660,埔墘門市,(02)29614894,新北市板橋區永豐街87號
146182,武江門市,(02)22504440,新北市板橋區光武街2巷2號
137904,家麒門市,(02)22587476,新北市板橋區宏國路27號
924665,國和門市,(02)89526934,新北市板橋區和平路29號
135816,府中門市,(02)29654479,新北市板橋區府中路82號84號1樓
121208,板慶門市,(02)29556584,新北市板橋區忠孝路37號1樓2樓
929017,松林門市,(02)22509964,新北市板橋區松江街118號
136037,金園門市,(02)26864776,新北市板橋區金門街175號
140634,金林門市,(02)26843135,新北市板橋區金門街303號305號
968791,成合門市,(02)86873728,新北市板橋區金門街40號
119825,新巨蛋門市,(02)22561484,新北市板橋區長江路一段419號421號423號
127918,英海門市,(02)22511636,新北市板橋區雨農路50號
125532,板信門市,(02)29647407,新北市板橋區信義路142號144號146號1樓
117081,坤耀門市,(02)22723226,新北市板橋區南門街39號1F
112101,園林門市,(02)89698424,新北市板橋區南雅西路二段102號104號1樓
922131,香雅門市,(02)29679674,新北市板橋區南雅西路二段297號299號
129268,雅東門市,(02)29660592,新北市板橋區南雅東路31之1號5號6號7號1樓
129235,南雅門市,(02)29654054,新北市板橋區南雅南路一段8號1樓
978662,遠揚門市,(02)89664602,新北市板橋區南雅南路二段124號
121323,秋雅門市,(02)89669323,新北市板橋區南雅南路二段144巷14號1樓
128209,亞醫門市,(02)89672795,新北市板橋區南雅南路二段21,號(亞東醫院內)
117427,慶中門市,(02)29527181,新北市板橋區重慶路159號161號
980942,府運門市,(02)29640712,新北市板橋區重慶路18號20號1樓
902311,昇容門市,(02)29581032,新北市板橋區重慶路346巷8號
127675,幸運門市,(02)29614123,新北市板橋區區運路21號
125509,大庭門市,(02)29607369,新北市板橋區國光里6,鄰國光路65號1樓
140302,國府門市,(02)89698428,新北市板橋區國光路184號186號1樓
992886,國庭門市,(02)29651700,新北市板橋區國光路1號3號1樓
886118,國慶門市,(02)29647052,新北市板橋區國慶路151號
865269,議會門市,(02)22542852,新北市板橋區莊敬路60號
953087,萬板門市,(02)22519201,新北市板橋區莒光路221號223號
113779,春秋門市,(02)22567192,新北市板橋區莒光路40巷14號16號
979263,華翠門市,(02)22555452,新北市板橋區莒光路63號
136772,貴興門市,(02)29513261,新北市板橋區貴興路7號
140922,維陽門市,(02)22545648,新北市板橋區陽明街131號
140139,致理門市,(02)22556976,新北市板橋區陽明街23巷29號1樓
916295,明陽門市,(02)22573707,新北市板橋區陽明街251號
935045,智樂門市,(02)29601143,新北市板橋區,新生街89巷2號
957078,新海門市,(02)82525425,新北市板橋區,新海路138號
131526,杰朋門市,(02)22574817,新北市板橋區,新海路385巷10弄11號
120364,樹中門市,(02)26861044,新北市板橋區溪城路105號1樓
122924,溪州門市,(02)86873740,新北市板橋區溪崑二街108.110號1樓
126890,瑞,新門市,(02)89683252,新北市板橋區瑞安街75號
138376,裕民門市,(02)22524941,新北市板橋區裕民街126號
943677,僑一門市,(02)29685784,新北市板橋區僑中一街104號
968089,新僑中門市,(02)29694324,新北市板橋區僑中一街124巷3弄3號
977485,心心門市,(02)29584608,新北市板橋區實踐路105號107號
147989,新兆圓門市,(02)89646258,新北市板橋區實踐路34號34-1號1樓
116295,實全門市,(02)29524316,新北市板橋區實踐路93巷52號
129822,漢西門市,(02)22592908,新北市板橋區漢生西路82號
115823,雅盛門市,(02)29568540,新北市板橋區漢生東路181號183號1樓
950745,漢東門市,(02)29534142,新北市板橋區漢生東路309號
936107,海山門市,(02)89611889,新北市板橋區漢生東路310號
128047,興板門市,(02)89678162,新北市板橋區德興街22號24號
135403,存德門市,(02)26758053,新北市板橋區篤行路二段86號88號1樓
922533,建宗門市,(02)26852258,新北市板橋區篤行路三段玉平巷76弄8號及10號
132194,縣東門市,(02)29628655,新北市板橋區縣民大道二段108號1樓
978592,縣道門市,(02)29512083,新北市板橋區縣民大道二段196號
136417,板鐵門市,(02)29654131,新北市板橋區縣民大道二段7號B1
975537,勝多門市,(02)29613848,新北市板橋區縣民大道三段270巷2-6號
119397,館東門市,(02)29560071,新北市板橋區館前東路17號
122887,館慶門市,(02)29514559,新北市板橋區館前東路26號1樓
910688,糧驛門市,(02)22562936,新北市板橋區龍泉街93號
996512,瑞林門市,(02)22588414,新北市板橋區龍翠里大同街52號
920755,觀龍門市,(02)29654003,新北市板橋區龍興街24號
844907,龍翠門市,(02)22538130,新北市板橋區雙十路二段138之1號138之2號
138723,雙源門市,(02)82527754,新北市板橋區雙十路二段47巷30號32號
117184,懷翠門市,(02)22525389,新北市板橋區懷德街181巷23號
855206,懷德門市,(02)22554373,新北市板橋區懷德街55號57號
966430,矽功門市,(02)26410436,新北市汐止區大同路一段284號
990204,聯合報門市,(02)26484793,新北市汐止區大同路一段369號1樓
135768,汐科門市,(02)26498508,新北市汐止區大同路二段167-1號1樓
959292,智慧門市,(02)86421397,新北市汐止區大同路二段281號
897864,進益門市,(02)86923235,新北市汐止區大同路二段314號
119135,旭昇門市,(02)86478304,新北市汐止區大同路三段332號
141925,汐旺門市,(02)26934931,新北市汐止區中興路105號
139380,社后門市,(02)26943031,新北市汐止區中興路190號
966669,新工建門市,(02)26486390,新北市汐止區中興路60號
916228,福仁門市,(02)26496368,新北市汐止區仁愛路143號
112514,汐峰門市,(02)26429873,新北市汐止區仁愛路32號34號1樓
118914,白雲門市,(02)26606510,新北市汐止區民權街二段79號之1
875059,汐政門市,(02)26419577,新北市汐止區汐萬路一段222號
993258,實萬門市,(02)26461145,新北市汐止區汐萬路二段248號1樓
958738,明園門市,(02)26462170,新北市汐止區汐萬路二段62巷1號1樓
906841,尊爵門市,(02)26429012,新北市汐止區伯爵街32號
128737,富鄰門市,(02)26601799,新北市汐止區宜興街8號
136071,汐忠門市,(02)86917056,新北市汐止區忠孝東路282號
121585,茄苳門市,(02)86484946,新北市汐止區忠孝東路357號359號1樓
137960,伯爵門市,(02)26950257,新北市汐止區明峰街12號
130501,明峰門市,(02)26944744,新北市汐止區明峰街179之1號
922968,新盛昌門市,(02)26486529,新北市汐止區長江街13巷1號
977935,汐止站門市,(02)86915835,新北市汐止區信義路1號
128391,新旭勝門市,(02)26490241,新北市汐止區建成路160巷2號
121334,橋東門市,(02)86423691,新北市汐止區建成路31號33號1樓
111120,旭泰門市,(02)26414436,新北市汐止區建成路57巷1號3號
141062,艾科卡門市,(02)86489199,新北市汐止區茄苳路196號
999898,康湖門市,(02)26950174,新北市汐止區康寧街490號
130349,湖鑫門市,(02)26943740,新北市汐止區湖前街37號39號1樓
855158,湖前門市,(02)26958128,新北市汐止區湖前街99號101號
959306,鄉長門市,(02)26917900,新北市汐止區鄉長路二段16號
123259,登峰門市,(02)26919970,新北市汐止區,新台五路一段149號1樓
132703,東科大門市,(02)26969945,新北市汐止區,新台五路一段96號
976390,東晴門市,(02)26481974,新北市汐止區,新台五路二段80號
896447,福百門市,(02)26933348,新北市汐止區福德一路161號
956961,汐福門市,(02)26949011,新北市汐止區福德一路243號
146333,建德門市,(02)26932349,新北市汐止區福德一路399號1樓
136163,建陽門市,(02)26958543,新北市汐止區福德一路452號1樓
132002,勝福門市,(02)86934526,新北市汐止區福德一路98號100,號(夾層)樓
126719,新汐農門市,(02)26414429,新北市汐止區樟樹一路113號115號
150871,樟福門市,(02)86924071,新北市汐止區樟樹一路268號之3號4號
996235,新樟樹門市,(02)26436365,新北市汐止區樟樹二路255號
891006,潤安門市,(02)26485573,新北市汐止區龍安路32號
127435,平埔門市,(02)26645195,新北市深坑區文化街82號
901330,鑫庫門市,(02)26645927,新北市深坑區北深路一段118號120號
125255,北深門市,(02)26640166,新北市深坑區北深路二段183號
127893,深坑門市,(02)26624509,新北市深坑區北深路三段145號
880833,真誠門市,(02)26642915,新北市深坑區北深路三段263號
963567,埔昇門市,(02)26645677,新北市深坑區埔,新街63號
991908,錠富門市,(02)26633273,新北市石碇區隆盛村雙溪56號1樓
126959,三爪坑門市,(02)24978934,新北市瑞芳區三爪子坑路15號17號
965002,新建興門市,(02)24570184,新北市瑞芳區大埔路138號
936347,瑞信門市,(02)24063884,新北市瑞芳區民生街23號
112189,瑞芳門市,(02)24063893,新北市瑞芳區明燈路三段52號54號
855033,瑞濱門市,(02)24972897,新北市瑞芳區海濱路157號
909541,九份門市,(02)24061659,新北市瑞芳區基山街3號
903646,雙溪門市,(02)24931201,新北市雙溪區自強路7號
953319,雙祥門市,(02)24932928,新北市雙溪區雙溪村太平路65號67號
127549,貢寮門市,(02)24903435,新北市貢寮區仁和路9號
861359,和川門市,(02)24902709,新北市貢寮區延平街63號
114004,福隆站門市,(02)24991826,新北市貢寮區福隆街8號8-1號
946816,新福隆門市,(02)24992350,新北市貢寮區興隆街24之1號
110507,雙建門市,(02)22194843,新北市新店區二十張路64號64之1號1樓
992255,福強門市,(02)29161926,新北市新店區三民路147之1號149號1樓
113492,福德門市,(02)29139545,新北市新店區三民路179號1樓
125543,百福門市,(02)29160810,新北市新店區三民路50號52號1樓
996121,連豐門市,(02)89116434,新北市新店區大豐路12號
128195,新福民門市,(02)22196485,新北市新店區中央路135號
118615,新中門市,(02)29114489,新北市新店區中正路152號
865661,建國門市,(02)29179890,新北市新店區中正路236號
996903,百和門市,(02)29128626,新北市新店區中正路306號308號
140760,正民門市,(02)82193475,新北市新店區中正路508號1樓
140944,莊鑫門市,(02)86676410,新北市新店區中正路519號
119353,新廣門市,(02)22188613,新北市新店區中正路542之5號1樓
981794,嶄,新門市,(02)89146919,新北市新店區中正路57-2號1樓
125141,新正門市,(02)22188559,新北市新店區中正路682號
980919,新鵬門市,(02)22185512,新北市新店區中正路696號1樓
140221,中行門市,(02)29128620,新北市新店區中興路一段193號195號
896366,五峰門市,(02)29105740,新北市新店區中興路一段252號
985349,鎮鑫門市,(02)89146427,新北市新店區中興路一段289號
121378,南強門市,(02)89147488,新北市新店區中興路三段168號1F
113780,碧興門市,(02)29119875,新北市新店區北宜路一段120號122號1樓
119777,碧潭門市,(02)86659633,新北市新店區北宜路一段28號
129154,新店站門市,(02)29129553,新北市新店區北宜路一段2號
895961,青潭門市,(02)86657746,新北市新店區北宜路一段41-1號
905701,新宜門市,(02)22170873,新北市新店區北宜路二段4號6號
875266,北宜門市,(02)22174891,新北市新店區北宜路二段82號之2
114299,新贊門市,(02)29138103,新北市新店區北,新路一段14號1樓
961929,冠冠門市,(02)29131493,新北市新店區北,新路一段231號
936059,北,新門市,(02)29152711,新北市新店區北,新路一段289號291號
128759,雙鑫門市,(02)86658848,新北市新店區北,新路二段169號
965792,新極景門市,(02)29109385,新北市新店區北,新路二段252-1號
146126,寶,新門市,(02)29137463,新北市新店區北,新路二段57號
119021,新矽谷門市,(02)89131481,新北市新店區北,新路三段205-1號
977773,鑫權門市,(02)86675499,新北市新店區民權路125號
127804,大坪林門市,(02)29101292,新北市新店區民權路18號
992495,江菱門市,(02)86673234,新北市新店區民權路93號1樓
906748,同仁門市,(02)22187490,新北市新店區民權路96號
991333,新明門市,(02)29127361,新北市新店區光明街140號
136347,凡賽絲門市,(02)22120010,新北市新店區安民街290號1樓
128911,統和門市,(02)86662431,新北市新店區安民街335號337號
976426,及人門市,(02)86663157,新北市新店區安民街72號
138893,安民門市,(02)86666260,新北市新店區安民路133巷9號11號
975467,安成門市,(02)86662996,新北市新店區安成街35號29號
996431,新猷門市,(02)29403743,新北市新店區安和路三段77號
953353,安忠門市,(02)22119842,新北市新店區安忠路20號
981912,景大門市,(02)22120371,新北市新店區安忠路71巷1號1樓
982199,景愿門市,(02)86667874,新北市新店區安忠路99號1樓
110998,百豐門市,(02)86669386,新北市新店區安康路一段168號1樓
127996,安城門市,(02)86661108,新北市新店區安康路一段283號
112743,全,新門市,(02)22127952,新北市新店區安康路二段147號1樓
138859,德玉門市,(02)22144764,新北市新店區安康路三段195號
141073,康曜門市,(02)22158391,新北市新店區安康路三段41號
999360,安佳門市,(02)22004799,新北市新店區安祥路111號
999005,大盛門市,(02)22192707,新北市新店區建國路133號
920799,新順安門市,(02)86650303,新北市新店區順安街57號
947668,新和門市,(02)29422346,新北市新店區,新和街57號
980090,新燕門市,(02)26667848,新北市新店區,新烏路二段382號384號1樓
990260,涵碧門市,(02)22124146,新北市新店區碧潭路37號
976932,德正門市,(02)29185319,新北市新店區德正街23巷1號
971889,新錦秀門市,(02)22141427,新北市新店區錦秀路13號15號1樓
128520,天闊門市,(02)89123449,新北市新店區環河路16號
141408,寶強門市,(02)89145258,新北市新店區寶中路88號1樓
958901,寶中門市,(02)86653843,新北市新店區寶慶街66號
931216,新寶橋門市,(02)89145826,新北市新店區寶橋路192號
128564,寶科門市,(02)89118174,新北市新店區寶橋路235巷5號1樓
122407,寶福門市,(02)86653467,新北市新店區寶橋路78巷3號1F
897727,統客門市,(02)89193724,新北市新店區寶興路47號
920249,坪林門市,(02)26656655,新北市坪林區水柳腳路159號
987909,來鑫門市,(02)26617621,新北市烏來區堰堤9號11號
910552,那魯灣門市,(02)26616123,新北市烏來區溫泉街80號
844941,永平門市,(02)29279417,新北市永和區中山路一段149至153號
936370,永中門市,(02)29231380,新北市永和區中山路一段58號
885698,民光門市,(02)29459258,新北市永和區中正路166號
996615,潭安門市,(02)29476442,新北市永和區中正路167號
801014,得和門市,(02)29226944,新北市永和區中正路342號
130372,大正門市,(02)89213847,新北市永和區中正路559號561號1樓2樓
992613,豫溪門市,(02)29295836,新北市永和區中正路702巷1號3,號及中正路710號
130383,界和門市,(02)29211350,新北市永和區中和路339號339號之1
906092,昇陽門市,(02)22311802,新北市永和區中和路417號419號
120892,永安讚門市,(02)29267951,新北市永和區中和路519巷5號1F
118785,忠信門市,(02)89211344,新北市永和區中興街101號
113104,仁愛門市,(02)22316781,新北市永和區仁愛路128號130號1樓
997548,仁寶門市,(02)86601617,新北市永和區仁愛路302號304號
930981,龍馬門市,(02)22323194,新北市永和區文化路188號
895798,永和門市,(02)29291091,新北市永和區文化路7號
959270,邁群門市,(02)29451487,新北市永和區民生路42號
943688,有民門市,(02)89422042,新北市永和區民有街26號28號
900348,永權門市,(02)29440937,新北市永和區民權路52號54號
989042,新永元門市,(02)29273661,新北市永和區永元路28號30號
875303,永利門市,(02)86605379,新北市永和區永元路93號
887214,福愛門市,(02)22324404,新北市永和區永平路274,號仁愛路242號
122980,宇陽門市,(02)29252456,新北市永和區永利路77號
146263,宏圖門市,(02)32335456,新北市永和區永和路一段85號
971579,富朋門市,(02)29287719,新北市永和區永和路二段116號
978606,昇庚門市,(02)82317044,新北市永和區永貞路182號184號
111050,添丁門市,(02)29253750,新北市永和區永貞路404號1樓
912282,保鑽門市,(02)29453250,新北市永和區安樂路138號140號
992598,麗金門市,(02)29267956,新北市永和區成功路一段83號85號1樓
955094,永竹門市,(02)29210296,新北市永和區竹林路146號
985615,竹林門市,(02)89251932,新北市永和區竹林路211號
810410,永興門市,(02)29215441,新北市永和區竹林路98號
999359,復美門市,(02)29293764,新北市永和區秀朗路一段146號
127332,和和門市,(02)29299306,新北市永和區秀朗路二段128號
872061,孟揚門市,(02)29235080,新北市永和區林森路62號
956411,保平門市,(02)29239344,新北市永和區保平路135號
860655,保生門市,(02)22314015,新北市永和區保生路1號
990640,新保捷門市,(02)82316627,新北市永和區保生路22巷2號1樓
972550,元坊門市,(02)29285539,新北市永和區保安路134號136號
970439,新保福門市,(02)29233298,新北市永和區保安路220號
951438,保順門市,(02)89232533,新北市永和區保順路39,號及保順路37巷2號
128830,保騰門市,(02)89235031,新北市永和區信義路16號
985165,得福門市,(02)29225730,新北市永和區得和路241號
140162,秀朗門市,(02)29254082,新北市永和區得和路377號
992624,北福門市,(02)89211047,新北市永和區福和路121號1樓
978802,安福門市,(02)29226454,新北市永和區福和路213號
130866,環永門市,(02)22326083,新北市永和區環河西路二段231號233號1樓
123064,福和門市,(02)29408207,新北市中和區大勇街25巷1號
140184,漳和門市,(02)22452548,新北市中和區中山路二段131-6號
129279,家美門市,(02)22420594,新北市中和區中山路二段317號之1
126775,水源門市,(02)22477245,新北市中和區中山路二段62號
902953,松旺門市,(02)82276167,新北市中和區中山路三段108號
128379,環冠門市,(02)22239304,新北市中和區中山路三段122號B2
132264,沅氣門市,(02)22263294,新北市中和區中山路三段29號31號1樓
971775,和醫門市,(02)22497312,新北市中和區中正路291號B1
136646,新和高門市,(02)22217490,新北市中和區中正路502號1樓
139195,景鑫門市,(02)32349418,新北市中和區中正路683號
132404,世紀門市,(02)82278576,新北市中和區中正路710號1,樓K棟
991366,艾德蒙門市,(02)82262320,新北市中和區中正路738號1樓
113654,景順門市,(02)22267420,新北市中和區中正路778號1樓
977522,宏鑫門市,(02)82282070,新北市中和區中正路837號
921688,立言門市,(02)82215270,新北市中和區中正路872號
941763,安斌門市,(02)29208437,新北市中和區中安街96號
946528,南谷門市,(02)22493893,新北市中和區中和路257號
895787,日福門市,(02)29209816,新北市中和區中和路380號
148007,德偉門市,(02)22429271,新北市中和區中興街162號164號
980724,新積穗門市,(02)22226128,新北市中和區民安街27號29號1樓
875646,民自門市,(02)32348395,新北市中和區民享街38號38之1號
931696,新民享門市,(02)32342502,新北市中和區民享街91號
958934,佳客門市,(02)29633321,新北市中和區民德路126號126之1號
150859,民德門市,(02)89517714,新北市中和區民德路47號47-1號
865074,一,新門市,(02)22468497,新北市中和區永和路56號58號1樓
985682,泰隆門市,(02)32345468,新北市中和區立德街102號
961387,立德門市,(02)32347894,新北市中和區立德街103號
137959,椰城門市,(02)29478067,新北市中和區安平路61號
901363,秀景門市,(02)29438436,新北市中和區成功路115號117號
126948,景旺門市,(02)29485754,新北市中和區成功路1號
132219,秀杉門市,(02)29421382,新北市中和區自立路129號131號
138701,興和門市,(02)29475632,新北市中和區自立路193號
122348,宜安門市,(02)29415661,新北市中和區宜安路103號1樓
961871,中安門市,(02)29459706,新北市中和區宜安路62號66號
862374,景仁門市,(02)29424974,新北市中和區忠孝街103號1樓
967787,新景和門市,(02)29484926,新北市中和區忠孝街1-2號
950435,孝忠門市,(02)29401045,新北市中和區忠孝街37巷2號
137133,板南門市,(02)22216293,新北市中和區板南路486號
132507,元龍門市,(02)32349309,新北市中和區板南路655號1樓
138181,保健門市,(02)89411332,新北市中和區保健路2巷1號1樓
127309,藍山門市,(02)22455838,新北市中和區南山路41號及37巷2號
921378,永振門市,(02)22423545,新北市中和區南華路16號
135137,春吉門市,(02)32340711,新北市中和區建一路148號
123592,鴻陞門市,(02)82268434,新北市中和區建八路28號
996039,建六門市,(02)22228354,新北市中和區建六路62號
946551,建一門市,(02)32343779,新北市中和區建康路101號
132334,建康門市,(02)82452425,新北市中和區建康路270號
844712,員山門市,(02)22238595,新北市中和區員山路163號
141268,嘉,新門市,(02)22220392,新北市中和區員山路419號421號1樓
119113,員,新門市,(02)22215243,新北市中和區員山路504號
122865,杰明門市,(02)22425701,新北市中和區泰和街25號1樓
113458,莒光門市,(02)29641491,新北市中和區莒光路138號1樓
980023,莒城門市,(02)32346247,新北市中和區莒光路91號93號1樓
967385,板勝門市,(02)82456044,新北市中和區連城路219巷4號
911924,新連正門市,(02)22281985,新北市中和區連城路347巷2號
981990,全茂門市,(02)82286711,新北市中和區連城路469巷9號11號
120113,連城門市,(02)82458951,新北市中和區連城路89巷3之1號5之1號1樓
138457,和復門市,(02)29431063,新北市中和區復興路19號
895710,富興門市,(02)22404174,新北市中和區復興路277-1號279號
137971,得晴門市,(02)29494039,新北市中和區景平路239巷1號1樓
127930,天城門市,(02)29484876,新北市中和區景平路240巷1弄4號
118752,宏禧門市,(02)22483082,新北市中和區景平路429號1樓
140508,連勝門市,(02)22423559,新北市中和區景平路513號
114314,福真門市,(02)82452305,新北市中和區景平路679號681號
119456,冠德門市,(02)29405370,新北市中和區景平路71-5號
140782,福美門市,(02)22437842,新北市中和區景平路756號758號
886875,景禮門市,(02)22434828,新北市中和區景安路100號102號
864749,景安門市,(02)22453094,新北市中和區景安路210號
832605,景,新門市,(02)29472362,新北市中和區景,新街436號
880899,景福門市,(02)89422088,新北市中和區景,新街467巷22號
902931,禧緻門市,(02)29448161,新北市中和區華,新街156號
128601,景圓門市,(02)22480308,新北市中和區圓通路162-1號162-2號1樓
864901,圓通門市,(02)22452292,新北市中和區圓通路280號282號
947794,連通門市,(02)22446708,新北市中和區圓通路293號
959041,錦盛門市,(02)22479571,新北市中和區圓通路335,巷三弄21號
964755,樂鑫門市,(02)22214293,新北市中和區,新生街146號
114657,聖武門市,(02)22224961,新北市中和區,新生街48號50號1樓
993650,壽德門市,(02)29520956,新北市中和區壽德街11號1樓
111647,德旺門市,(02)29648813,新北市中和區壽德街22號1樓
951313,福勝門市,(02)22499480,新北市中和區福祥路158號
132884,福泉門市,(02)22436653,新北市中和區福祥路68號70號
978226,廣麗門市,(02)82457334,新北市中和區廣福路82號
137982,橋安門市,(02)22424310,新北市中和區橋安街20號1F
135300,南勢角門市,(02)29446821,新北市中和區興南路一段55號
135056,捷興門市,(02)29423902,新北市中和區興南路一段81號
130464,頂,新門市,(02)29493001,新北市中和區興南路二段49號51號
975456,興榮門市,(02)86688301,新北市中和區興南路二段90號1樓
113609,和錦門市,(02)22435251,新北市中和區錦和路402號404號
999913,祥泰門市,(02)22679712,新北市土城區中山路38號
130534,中山廠門市,(02)22695891,新北市土城區中山路3號B1樓
916044,太子門市,(02)22684903,新北市土城區中山路47號
137502,頂埔門市,(02)22676292,新北市土城區中央路四段274號276號1樓
951302,崴城門市,(02)22685441,新北市土城區中央路四段35-3號
928081,福祥門市,(02)82613294,新北市土城區中央路一段320號322號
992923,皇翔門市,(02)22645433,新北市土城區中央路一段88號1樓
140232,高峰門市,(02)22704792,新北市土城區中央路二段187號
971144,新永寧門市,(02)22671893,新北市土城區中央路三段191之1,號及永寧路1號3號
833642,土城門市,(02)22678704,新北市土城區中央路三段42號
127697,虹海門市,(02)22678273,新北市土城區中央路四段109號111號1樓
117553,新通信門市,(02)22687817,新北市土城區中央路四段70號72號
139667,鑫城門市,(02)22643502,新北市土城區中華路一段94號
129143,慶祥門市,(02)22690465,新北市土城區中華路二段126號1樓
992912,忠華門市,(02)22629661,新北市土城區中華路一段185號187號1樓
126085,金源門市,(02)22604178,新北市土城區水源街59號
864613,延和門市,(02)22619569,新北市土城區平和里延和路106號
970602,民生廠門市,(02)22677917,新北市土城區民生街4號B1
978215,泳豐門市,(02)22746318,新北市土城區永豐路264之1號
936392,立金門市,(02)22603255,新北市土城區立德路70號72號
956396,光員門市,(02)22669197,新北市土城區光明街15號
966809,新亞洲門市,(02)22692994,新北市土城區亞洲路104號
140771,延福門市,(02)22708998,新北市土城區延平街36號
880268,祥吉門市,(02)82602068,新北市土城區延吉街194號
125082,延城門市,(02)22629014,新北市土城區延和路203號1樓
992897,忠承門市,(02)22696854,新北市土城區忠承路103號1樓
956662,城運門市,(02)22688683,新北市土城區承天路10號
119283,承天門市,(02)22687436,新北市土城區承天路1號
128483,金峰門市,(02)22616746,新北市土城區明峰街9號11號
999186,德城門市,(02)22648474,新北市土城區明德路一段139號141號
883924,上北可門市,(02)22668183,新北市土城區明德路一段232號
888147,金城門市,(02)22633381,新北市土城區金城路三段71號
896861,志城門市,(02)22741082,新北市土城區金城路三段249號251號
990857,佳福門市,(02)22644239,新北市土城區青雲路152號
141121,文青門市,(02)82602435,新北市土城區青雲路243號245號
891383,青雲門市,(02)22742215,新北市土城區青雲路499號501號
915753,金裕門市,(02)22661201,新北市土城區柑林里8,鄰裕民路257之1號
996202,聖運門市,(02)22730671,新北市土城區柑林里明德路二段159號
138974,中林門市,(02)22749849,新北市土城區員林街14號
127365,清和門市,(02)22740716,新北市土城區清水路100號
127653,廷寮門市,(02)82627892,新北市土城區清水路237號
962069,皇裕門市,(02)22707944,新北市土城區裕民路114巷16號1樓
971203,新裕生門市,(02)22632523,新北市土城區裕民路57號及55巷2號
126823,新紫城門市,(02)22681974,新北市土城區福安街38號40號
977913,濬家門市,(02)89669773,新北市土城區廣明街2號
131537,隆城門市,(02)22647617,新北市土城區學士路17號
129833,新學府門市,(02)22654592,新北市土城區學府路一段169號
845494,學城門市,(02)22652690,新北市土城區學府路一段118號
110286,鴻成門市,(02)22628731,新北市土城區學府路一段28號1樓
924757,信利門市,(02)22749266,新北市土城區興城路96巷4號
997881,歐洲門市,(02)26719429,新北市三峽區三樹路199號
860840,峽北門市,(02)26741220,新北市三峽區大同路7號
