code,name,tel,address
976068,公正門市,(04)23014862,台中市西區美村路一段271號
131814,向美門市,(04)23016027,台中市西區美村路一段302之1號302之7號
112639,美村門市,(04)23762435,台中市西區美村路一段542號546號
961619,美生門市,(04)23275818,台中市西區美村路一段54號
872474,權美門市,(04)23723672,台中市西區美村路一段736號
910714,大將作門市,(04)23205843,台中市西區英才路410號
942009,文化中心門市,(04)23713276,台中市西區英才路600號
940483,金典門市,(04)23265492,台中市西區健行路1046;1046之1號
118659,精業門市,(04)23191670,台中市西區精誠路41號之6之7
960317,精明門市,(04)23297712,台中市西區精誠路64號66號
912732,模範門市,(04)23024571,台中市西區模範街34巷1號
912363,新育才門市,(04)22232877,台中市北區三民路三段116號
956581,錦中門市,(04)22361820,台中市北區三民路三段258號
941028,新民高中門市,(04)22330573,台中市北區三民路三段289號
941039,新民國門市,(04)22330621,台中市北區三民路三段289號
891361,雅昌門市,(04)22984769,台中市北區大雅471號
130718,雅亭門市,(04)22063783,台中市北區大雅路204號
906519,亞太門市,(04)22057324,台中市北區大雅路370號
113469,汶莊門市,(04)22063620,台中市北區大雅路60號1樓
131135,昌鴻門市,(04)22990002,台中市北區山西路一段48號
968621,華太門市,(04)22061723,台中市北區中華路二段137號
895592,順益門市,(04)22014671,台中市北區五權路387號及五常街13號15號
130420,文津門市,(04)22994768,台中市北區天津路二段138之10號之11號
148085,雅津門市,(04)22913927,台中市北區天津路二段7號
952316,光大國宅門市,(04)22068491,台中市北區日興街180號1樓
982812,親親門市,(04)22372379,台中市北區北屯路14號1樓
991355,東義門市,(04)22981487,台中市北區北平路二段141號1樓
865100,新北平門市,(04)22968483,台中市北區北平路二段96號
110987,淡溝門市,(04)22065373,台中市北區民權路361號1樓
875093,合作門市,(04)23608343,台中市北區自強一街1號
128380,中友門市,(04)22256137,台中市北區育才北路74號76號
119652,中醫門市,(04)22078812,台中市北區育德路13號
127929,立夫門市,(04)22070910,台中市北區育德路2號
887029,忠太門市,(04)22063209,台中市北區忠明8街1號
120939,忠權門市,(04)22061836,台中市北區忠明路426號1樓
916206,新東峰門市,(04)22349431,台中市北區東光路340號
136082,陜西門市,(04)22918766,台中市北區陜西路48號48之1號1樓
132921,健興門市,(04)22363079,台中市北區健行路354號
935632,益華門市,(04)22301107,台中市北區健行路49號
993111,富強門市,(04)22338064,台中市北區國強街142號及天祥街100號1樓
150815,庚樺門市,(04)22349868,台中市北區崇德路一段143之2號
852126,崇太門市,(04)22379145,台中市北區崇德路一段517號
140003,科博館門市,(04)23268634,台中市北區博館路92號1樓
912983,德毅門市,(04)22278757,台中市北區尊賢街9號
864288,豐華門市,(04)22378824,台中市北區進化北路148號
791573,永進門市,(04)22366485,台中市北區進化北路297號
126801,衛道門市,(04)22353537,台中市北區進化北路378-6號
958853,進溢門市,(04)23603751,台中市北區進化路280號
846109,育仁門市,(04)22373045,台中市北區進化路583號
951472,興悅門市,(04)23602265,台中市北區進德北路160號162號
864923,通豪門市,(04)22951490,台中市北區漢口路三段172號174號
944511,漢華門市,(04)22355816,台中市北區漢口路五段60號62號66號1樓
978617,新德化門市,(04)22084550,台中市北區德化街660號
886130,學士門市,(04)22038425,台中市北區學士路163號165號
969059,中醫五權門市,(04)22346053,台中市北區學士路2號
993591,婷婷門市,(04)22081433,台中市北區學士路67號69號1樓
140896,篤行門市,(04)22015811,台中市北區篤行路120號122號
893231,嘟嘟門市,(04)22384760,台中市北區興進路60號
136174,錦新門市,(04)22257113,台中市北區錦新街70-2號70-3號及一中街136-2號136-6號
822642,雙行門市,(04)22278400,台中市北區雙十路二段47號
997700,大連門市,(04)22922034,台中市北屯區大連路一段54-1號56號
852425,昌大門市,(04)22477783,台中市北屯區大連路二段283號
127572,欣花園門市,(04)22937963,台中市北屯區中清西二街27號29號一樓
996291,萬寶門市,(04)22959440,台中市北屯區中清路105-7號
993018,新象門市,(04)24261619,台中市北屯區中清路106之10號11號1樓
846408,中清門市,(04)22952695,台中市北屯區中清路66-1號
992808,熱天門市,(04)22373652,台中市北屯區天津路四段68號1樓
966566,鈞泰門市,(04)24368075,台中市北屯區太原路三段1112之1號1120之1號1樓
966175,中台禾豐門市,(04)24390923,台中市北屯區太原路三段1505號
136462,新北屯門市,(04)22346672,台中市北屯區太原路三段369號371號373號
922382,瀚尹門市,(04)22477852,台中市北屯區文心路四段577號579號
903093,寶昇門市,(04)22313622,台中市北屯區北屯路224之1號
138228,昌順門市,(04)22439430,台中市北屯區北屯路439之16號1樓
845782,遠平門市,(04)22384398,台中市北屯區北平路三段75-4號75-5號
988267,松豪門市,(04)24214950,台中市北屯區四平路218號
951069,丰瑞門市,(04)24214855,台中市北屯區四平路563號
114727,同榮門市,(04)24257349,台中市北屯區同榮路161號1樓
892412,后庄門市,(04)24251026,台中市北屯區后庄路141號1樓
138527,昌泰門市,(04)24373102,台中市北屯區旱溪東路三段2號
116871,昌陽門市,(04)22434735,台中市北屯區昌平路一段264號
116239,昌平門市,(04)22326743,台中市北屯區昌平路一段70號
150790,松竹門市,(04)22424316,台中市北屯區昌平路二段11-1號
954035,昌旺門市,(04)22474819,台中市北屯區昌平路二段12之16號
863632,昌盛門市,(04)24224542,台中市北屯區昌平路二段45號之8及45號之9
870401,水景門市,(04)24360603,台中市北屯區東山路一段212號
979229台中東山門市,(04)24378846,台中市北屯區東山路一段221號
892216,福東門市,(04)22393088,台中市北屯區東山路一段323號
131308,東侑門市,(04)22391830,台中市北屯區東山路一段396號1樓
991159,天星門市,(04)24390965,台中市北屯區東山路二段77之8號9號10號1樓
882105,瑞登門市,(04)22416245,台中市北屯區松竹路二段193號
902595,雅樂門市,(04)22422858,台中市北屯區松竹路二段88號
931098,松東門市,(04)22463373,台中市北屯區松竹路三段125號
132563,連河門市,(04)22477023,台中市北屯區河北路二段218之1號1樓
991975,青河門市,(04)22362409,台中市北屯區青島路三段155號1樓
111212,軍福門市,(04)24376717,台中市北屯區軍功路一段500號
965356,松潭門市,(04)24392157,台中市北屯區軍功路二段183號1樓
954150,國校門市,(04)22336256,台中市北屯區國校巷16號
950295,松強門市,(04)22432398,台中市北屯區崇德六路一段47號
136886,鑫巴黎門市,(04)22491770,台中市北屯區崇德路二段199號1樓
991942,崇尚門市,(04)22411034,台中市北屯區崇德路二段450號1樓
920515,西德門市,(04)24223877,台中市北屯區崇德路三段115號
129109,豐樂門市,(04)24222105,台中市北屯區崇德路三段608號
114048,福寶門市,(04)22935012,台中市北屯區陳平路50號52號1樓
901846,敦煌門市,(04)22925869,台中市北屯區敦化路456號
910998,逢運門市,(04)22984055,台中市北屯區雷中街95號
111485,熱陽門市,(04)22425271,台中市北屯區熱河路二段217號
921013,大坑門市,(04)22398412,台中市北屯區橫坑巷28-1號
122843,新興陽門市,(04)22431809,台中市北屯區興安路一段289號1樓
934949,興昌門市,(04)22435875,台中市北屯區興安路二段60號1樓
913632,平興門市,(04)22421651,台中市北屯區遼寧路一段120號
911670,南北通門市,(04)24260092,台中市北屯區環中路一段1200號
131397,瀋陽門市,(04)22911125,台中市北屯區瀋陽路一段104號1樓
120168,尚仁門市,(04)24527497,台中市西屯區上仁街139號
967123,宸騰門市,(04)24520743,台中市西屯區上石路201號
872337,隆恩門市,(04)23103957,台中市西屯區大隆路171號1樓
874458,隆安門市,(04)23271980,台中市西屯區大隆路56號
832030,新墩門市,(04)23221655,台中市西屯區大墩路901號
903255,墩隆門市,(04)23273302,台中市西屯區大墩路966號
971328,鑫工和門市,(04)23593506,台中市西屯區工業區38路30號1樓
944533,新中工門市,(04)23596579,台中市西屯區工業區一路58之1號
901536,工一門市,(04)23501228,台中市西屯區工業區一路98-32號1樓
114369,天佑門市,(04)23585474,台中市西屯區中工二路196號198號1樓
980609,鑫工三門市,(04)23587197,台中市西屯區中工三路128及130號1樓
942490,友達光電門市,(04)24637323,台中市西屯區中科路1號
943862,友達宿舍門市,(04)24639308,台中市西屯區中科路1號
971269,鑫友達門市,(04)24635067,台中市西屯區中科路1號
948616,中強門市,(04)24633295,台中市西屯區中港路三段64號66號
873259,隆心門市,(04)23103701,台中市西屯區文心路二段562號
886288,美心門市,(04)23121095,台中市西屯區文心路三段560號
822310,文心門市,(04)23138420,台中市西屯區文心路三段76號
113171,逢大一門市,(04)24527714,台中市西屯區文華路100號1樓
128690,逢廣門市,(04)24528846,台中市西屯區文華路170號172號1樓
930604,港惠門市,(04)23128333,台中市西屯區台中港路二段100之10號
130109,展騰門市,(04)24524805,台中市西屯區台中港路二段186號188號1樓
118497,中川門市,(04)23127422,台中市西屯區台中港路二段64-1號64-2號1樓
124539,中榮門市,(04)23594713,台中市西屯區台中港路三段160號1樓
982269,鑫港醫門市,(04)23596765,台中市西屯區台中港路三段160號1樓
943390,校友會館門市,(04)23592722,台中市西屯區台中港路三段181號
110884,桂冠門市,(04)23117162,台中市西屯區四川路120號1樓
960487,潮洋門市,(04)22541499,台中市西屯區市政路596號
992543,俊國門市,(04)24631814,台中市西屯區永福路40巷5號7號1樓
993498,豐慶門市,(04)23164548,台中市西屯區甘肅路一段196號及198號1樓
128553,甘肅門市,(04)23152941,台中市西屯區甘肅路二段22號
913735,上安門市,(04)24528528,台中市西屯區至善路61路
132057,華美門市,(04)23143424,台中市西屯區西屯路二段19號19之1號21號
112190,寶慶門市,(04)24529273,台中市西屯區西屯路二段256巷8號10號
991724,新西屯門市,(04)24522290,台中市西屯區西屯路二段281-3號281-4號
951427,西屯重慶門市,(04)23175147,台中市西屯區西屯路二段95之25號
900175,福茂門市,(04)24628460,台中市西屯區西屯路三段148-30號
936266,瑞盟門市,(04)24616042,台中市西屯區西屯路三段159號之12
957780,港安門市,(04)24613492,台中市西屯區西屯路三段179之9號
951405,安河門市,(04)22953577,台中市西屯區河南路二段14號
115926,航發門市,(04)24526841,台中市西屯區河南路二段242號
970163,福上門市,(04)23155607,台中市西屯區河南路二段71號1樓
977061,大鵬門市,(04)22963912,台中市西屯區長安路二段125號
129246,青海門市,(04)23178274,台中市西屯區青海路一段1號
977500,逢仁門市,(04)24512777,台中市西屯區青海路二段262號
135780,逢德門市,(04)24518827,台中市西屯區青海路二段321號323號
112651,科安門市,(04)24631686,台中市西屯區國安一路105號107號109號一樓
943091,國安國宅門市,(04)24610890,台中市西屯區國安一路208巷1號
896274,逢源門市,(04)27054642,台中市西屯區逢甲路162號之5
967422,逢喜門市,(04)27084476,台中市西屯區逢甲路247號
111164,歐風門市,(04)22514455,台中市西屯區惠民路199號
121758,秋紅谷門市,(04)22542731,台中市西屯區朝富路30號32號1樓
977360,寧夏門市,(04)23178934,台中市西屯區寧夏路105號
977201,文華門市,(04)23121615,台中市西屯區寧夏路232號
980492,福漢門市,(04)23152060,台中市西屯區漢口路二段112號112-1號
900887,漢成門市,(04)23166771,台中市西屯區漢成四街2號
122197,逢大二門市,(04)24525048,台中市西屯區福星北路98號1樓
957931,逢盛門市,(04)27064895,台中市西屯區福星路330號
128829,福星門市,(04)24519553,台中市西屯區福星路580號
113001,港強門市,(04)24632861,台中市西屯區福科路295號一樓
120146,瑞聯門市,(04)24634826,台中市西屯區福科路890號1樓
948627,福康門市,(04)24638081,台中市西屯區福康路33號
953858,福雅門市,(04)24639859,台中市西屯區福雅路338號
921758,聯順門市,(04)24629546,台中市西屯區福順路898號900號
141349,新市政門市,(04)22519134,台中市西屯區臺灣大道三段99號1樓
886129,朝馬門市,(04)22598249,台中市西屯區黎明路二段1010號
865502,逢福門市,(04)27082309,台中市西屯區黎明路三段348號
941899,環中門市,(04)24264413,台中市西屯區環中路一段805之1號
891671,櫻花門市,(04)23151726,台中市西屯區櫻花路111號
921116,鄉林門市,(04)23107226,台中市南屯區大業路177號
891903,墩陽門市,(04)23289729,台中市南屯區大墩10街254號之1樓
943161,瑞陽門市,(04)22511564,台中市南屯區大墩12街642號
846486,向心門市,(04)24751265,台中市南屯區大墩6街284號
150745,聚懋門市,(04)24750835,台中市南屯區大墩路287號289號一樓
119467,墩富門市,(04)23207553,台中市南屯區大墩路572號
117450,墩業門市,(04)23275693,台中市南屯區大墩路717-5號
922658,工權門市,(04)23553123,台中市南屯區工業區十八路31-1號
952567,惠中門市,(04)22544406,台中市南屯區干城街267號
146296,大進門市,(04)24759161,台中市南屯區五權西路二段185號
920261,向權門市,(04)23811490,台中市南屯區五權西路二段412號1樓
905527,權興門市,(04)24717712,台中市南屯區五權西路二段62號
968469,權勝門市,(04)23808745,台中市南屯區五權西路二段812號
966441,鑫鑽門市,(04)23860795,台中市南屯區文心南三路663號
946584,豐春門市,(04)24734980,台中市南屯區文心南路100號
996752,新豐功門市,(04)23862140,台中市南屯區永春東路860號
117830,興春門市,(04)24715845,台中市南屯區永春東路96號
953098,新春社門市,(04)23802312,台中市南屯區永春南路136號138號
111393,嶺中門市,(04)23806007,台中市南屯區永春南路58號
968436,詠豐門市,(04)23814387,台中市南屯區永春路28之2號
992484,惠宇門市,(04)24739173,台中市南屯區向上南路一段167之1號
886406,熊貓門市,(04)24754550,台中市南屯區向上南路一段325號1-2樓
886174,海德堡門市,(04)24759288,台中市南屯區向心南路928號930號
931076,中勇門市,(04)23815073,台中市南屯區忠勇路111-1號111-2號
931294,新墩興門市,(04)24712169,台中市南屯區東興路二段98號1樓
131711,惠文門市,(04)22546680,台中市南屯區河南路四段226號228號1樓
996419,豐河門市,(04)23807319,台中市南屯區河南路四段502號504號
958831,墩南門市,(04)24731595,台中市南屯區南屯路二段212號1樓
896791,南屯門市,(04)23894365,台中市南屯區南屯路二段501號503號
965518,文勝門市,(04)23801842,台中市南屯區惠文路499號
980322,墩正門市,(04)22510497,台中市南屯區溝墘里大墩11街330號1樓
119065,黎明東門市,(04)23810985,台中市南屯區黎明東街22號
909149,萬文門市,(04)23840027,台中市南屯區黎明路一段1033號
993096,精田門市,(04)24700590,台中市南屯區黎明路一段142號
136510,上楓樹門市,(04)24702620,台中市南屯區黎明路一段263號
970370,豐業門市,(04)23814542,台中市南屯區黎明路一段850號
854258,向上門市,(04)23846325,台中市南屯區黎明路二段193號
855631,豐采門市,(04)22598297,台中市南屯區黎明路二段506號506-1號
131869,精科門市,(04)23807963,台中市南屯區嶺東路368號
965312,文嶺門市,(04)23805911,台中市南屯區嶺東路806號
982568,鑫佳慶門市,(04)23919759,台中市太平區大源二街1號3號1F
921459,新大億門市,(04)23917413,台中市太平區大興路151號151-1號
890416,太隆門市,(04)22716192,台中市太平區工業路148號150號
992347,勤科大門市,(04)23938945,台中市太平區中山路一段215巷35號(行政大樓後方)
893851,新勤益門市,(04)23922680,台中市太平區中山路一段217號
930109,盛民興門市,(04)23926373,台中市太平區中山路二段366號366-1號368號
840488,第一門市,(04)23957421,台中市太平區中山路四段112-2號
985763,大榮門市,(04)22703976,台中市太平區中興東路189號191號
895695,太平門市,(04)22770941,台中市太平區中興路171號
993708,精中門市,(04)22798881,台中市太平區太平一街220號
132851,新平門市,(04)22785952,台中市太平區永平路一段105號107號1樓
127859,長德門市,(04)22798640,台中市太平區永成北路125號
136602,丰太門市,(04)23510560,台中市太平區永豐路351號1樓
138088,光興門市,(04)22793598,台中市太平區光興路1632號
901525,紅億門市,(04)22715793,台中市太平區光興路572號576號
971373,光隆門市,(04)22772306,台中市太平區光興路831號及興隆路262號
881663,宜昌門市,(04)22735742,台中市太平區宜昌路400號
126306,一江橋門市,(04)22770154,台中市太平區東平路1號
110862,東村門市,(04)23511075,台中市太平區東村路200號
993122,功興門市,(04)22769121,台中市太平區建興路47號
992749,振福門市,(04)23954715,台中市太平區振福路419號421號423號425號
993270,溪洲門市,(04)22795623,台中市太平區新平路二段221號
123569,雙鹿門市,(04)23911323,台中市太平區新平路三段1號1樓
120663,金興門市,(04)23957220,台中市太平區新興路312號
863975,精美門市,(04)22701765,台中市太平區精美路1號
910079,全利門市,(04)23926723,台中市太平區樹孝路338號
141198,新樹孝門市,(04)23910886,台中市太平區樹孝路48號50號1樓
895802,吉仕多門市,(04)23957784,台中市太平區樹德路255號
123248,樹廣門市,(04)23955449,台中市太平區樹德路98-9號
885780,東里門市,(04)24060269,台中市大里區大里路295號
130235,興生門市,(04)24831710,台中市大里區大里路95號97號1樓
874296,益民門市,(04)24815624,台中市大里區大明路238號
121563,新永大門市,(04)24823074,台中市大里區大明路340號1樓
946850,永隆門市,(04)24074438,台中市大里區大明路457號
880822,大峰門市,(04)24954806,台中市大里區大峰路167號
111979,喬城門市,(04)22809095,台中市大里區大智路567號
998013,修平門市,(04)24917541,台中市大里區工業二路100號
810018,草湖門市,(04)24927373,台中市大里區中興路一段11之6號
970565,中湖門市,(04)24952746,台中市大里區中興路一段292之11及292之12號
892548,中城門市,(04)24966827,台中市大里區中興路一段328號
977337,新里門市,(04)24829735,台中市大里區中興路二段480號
125716,大明門市,(04)24850579,台中市大里區中興路二段833號835號
893345,新仁華門市,(04)24914732,台中市大里區仁化路460號
966186,大里城門市,(04)24919127,台中市大里區仁堤路6號
954585,樹王門市,(04)24077449,台中市大里區文心南路1252號
980207,新堤門市,(04)22759206,台中市大里區甲堤南路71號
890704,立新門市,(04)22798641,台中市大里區立仁路142號
150952,宥辰門市,(04)22760520,台中市大里區立新街350號
978570,元百門市,(04)24966692,台中市大里區成功路491號493號
905424,大道門市,(04)24962420,台中市大里區至善路188號
936185,東富門市,(04)24823721,台中市大里區東榮路282號
127066,玉豐門市,(04)24823982,台中市大里區東榮路483號
957539,美群門市,(04)24950645,台中市大里區美群路60號
944120,益昇門市,(04)24837695,台中市大里區益民路一段90號
996947,巧聖門市,(04)24821505,台中市大里區益民路二段137號
971041,大衛門市,(04)24070776,台中市大里區國中路276號
131087,國光門市,(04)24064271,台中市大里區國光路二段257號
112204,興城門市,(04)24936537,台中市大里區塗城路765號
111027,瑞城門市,(04)24963006,台中市大里區瑞城一街1號
931434,里德門市,(04)24851020,台中市大里區德芳南路211號
854476,吉峰門市,(04)23332643,台中市霧峰區中正路1070號
128793,萬峰門市,(04)23329875,台中市霧峰區中正路146-20號
967776,新亞大門市,(04)23302128,台中市霧峰區中正路473號475號
861739,坑口門市,(04)23312737,台中市霧峰區中正路563號
890483,新霧峰門市,(04)23335941,台中市霧峰區中正路916號
132758,中投門市,(04)23302080,台中市霧峰區中投西路二段388號
138907,丁台門市,(04)23398562,台中市霧峰區四德路392號
131951,四德門市,(04)23392812,台中市霧峰區四德路525之2號
981727,朝科大門市,(04)23398840,台中市霧峰區吉峰東路168號宿舍大樓
952844,朝陽大學門市,(04)23329805,台中市霧峰區吉峰東路62號
113997,易鴻門市,(04)23399397,台中市霧峰區柳豐路422號1樓
967950,亞洲一店門市,(04)23392765,台中市霧峰區柳豐路500號
967352,育成門市,(04)23334418,台中市霧峰區樹仁路161-1及161-2號
874540,峰資門市,(04)23332547,台中市霧峰區樹仁路26號
894016,鼎泰門市,(04)23377110,台中市烏日區中山路一段413號1樓
992406,明道一門市,(04)23362043,台中市烏日區中山路一段497號(蠡海大樓)
863447,鼎好門市,(04)23380421,台中市烏日區中山路二段289號
967927,榮泉門市,(04)23371990,台中市烏日區中山路三段1007號
932806,九德門市,(04)23363783,台中市烏日區中華路45號47號1樓
131962,吉宏門市,(04)23387989,台中市烏日區中華路593號
967569,新光德門市,(04)23370951,台中市烏日區信義街162號1樓
127778,中高門市,(04)36012361,台中市烏日區站區二路8號2樓
954013台中高鐵門市,(04)36007820,台中市烏日區站區二路8號2樓
120847,烏日門市,(04)23362682,台中市烏日區新興路247號
110736,東園門市,(04)23351590,台中市烏日區溪南路一段375號
910138,元宏門市,(04)23357738,台中市烏日區溪南路一段722號
132769,喀哩門市,(04)23355202,台中市烏日區溪南路二段380號1樓
132459,豐三民門市,(04)25220935,台中市豐原區三民路38號1樓
883326,新豐民門市,(04)25209750,台中市豐原區三民路93號1樓
886392,豐后門市,(04)25220527,台中市豐原區三豐路690號692號
990455,欣三豐門市,(04)25285477,台中市豐原區三豐路89號93號95號
997766,三豐路門市,(04)25247784,台中市豐原區三豐路909號
972929,新豐寶門市,(04)25299253,台中市豐原區中山路143-2號1樓
138284,豐光門市,(04)25254437,台中市豐原區中山路581號583號
822424,豐正門市,(04)25290142,台中市豐原區中正路16號18號
928058,豐原站門市,(04)25208163,台中市豐原區中正路1號
138125,瑞興門市,(04)25281213,台中市豐原區中正路497號
910530,京達門市,(04)25158358,台中市豐原區中正路805號
903288,京展門市,(04)25158368,台中市豐原區中正路858號1樓
922304,新豐興門市,(04)25297609,台中市豐原區中興路57號
890036,葫蘆墩門市,(04)25250701,台中市豐原區水源路127-1號
954138,豐原道門市,(04)25151463,台中市豐原區水源路307號
943851,直興門市,(04)25154228,台中市豐原區水源路695號
992680,豐源門市,(04)25202790,台中市豐原區北陽路2號
110150,向陽門市,(04)25227764,台中市豐原區向陽路186號1樓
119803,豐鑫門市,(04)25235475,台中市豐原區向陽路276號
112156,康泰門市,(04)25297271,台中市豐原區安康路34號36號38號
893725,京泰門市,(04)25123668,台中市豐原區成功路195號
890003,瑞彬門市,(04)25281288,台中市豐原區西安街68號
125118,晉豐門市,(04)25342864,台中市豐原區西勢路425號
982292,新豐喜門市,(04)25298405,台中市豐原區南陽路127號1樓
891914,茂陽門市,(04)25268191,台中市豐原區南陽路299之8號299之9號
906162,豐陽門市,(04)25287340,台中市豐原區南陽路372號
951586,萳陽門市,(04)25297014,台中市豐原區南陽路480號
854742,豐信門市,(04)25270791,台中市豐原區復興路75號信義街77號
116790,甜心門市,(04)25273695,台中市豐原區圓環東路168號
992222,豐勇門市,(04)25156415,台中市豐原區豐中路125號127號129號
800125,豐東門市,(04)25280312,台中市豐原區豐東路218號
122809,豐村門市,(04)25297481,台中市豐原區豐東路412號416號1樓
883913,新豐田門市,(04)25151215,台中市豐原區豐南街145號
952235,豐環門市,(04)25254624,台中市豐原區豐原大道一段370號
993155,綠光門市,(04)25296961,台中市豐原區豐原大道七段1號1樓
953755,東洲門市,(04)25285663,台中市豐原區豐原大道七段488號
967765,瑞慶門市,(04)25293116,台中市豐原區豐原大道三段261號
113333,翁子門市,(04)25132013,台中市豐原區豐勢路一段669號一樓
135883,豐泰門市,(04)25281143,台中市豐原區豐勢路二段396號
981657,豐尚門市,(04)25158471,台中市豐原區豐勢路二段680號一樓
131180,豐贊門市,(04)25721074,台中市豐原區豐勢路二段979號1樓
881814,水豐門市,(04)25390920,台中市豐原區鐮村路462號
923558,新石岡門市,(04)25724608,台中市石岡區明德路118號
922739,萬仙門市,(04)25820250,台中市石岡區萬仙街68號
963165,久豐門市,(04)25588646,台中市后里區三光路36號
951298,后寶門市,(04)25580374,台中市后里區三豐路113之24號25號
893150,寶利旺門市,(04)25585834,台中市后里區三豐路227-3號1F
954389,彩豐門市,(04)25589538,台中市后里區三豐路473之5號
966913,后冠門市,(04)25581232,台中市后里區民生路1號
875141,月眉門市,(04)25570109,台中市后里區民生路226號
865823,后綜門市,(04)25575290,台中市后里區甲后路313號315號1樓
112134,后興門市,(04)25589357,台中市后里區甲后路742號
981325,后糖門市,(04)25584498,台中市后里區甲后路835號1樓
900359,后東門市,(04)25570647,台中市后里區甲后路97號
113252,后里廠門市,(04)25584367,台中市后里區馬場路1號
950251,福豐門市,(04)25588374,台中市后里區福美路17號
